Date,SSE Composite Index,Shanghai SE A Share (SSEA),CSI 300 Index,SSE 50 index,SZSE Component Index,M2:year-on-year,Small and medium-sized board composite index,Growth Enterprise Index,small mid cap index ,CSI 100,CSI 500,Finance (Style. Citic),Cycle (Style. Citic),Consumption (Style. Citic),Growth (Style. Citic),Stability (style. Citic)
2008-12-09,2037.74 ,2139.88 ,2040.85 ,1554.51 ,7360.99 ,,2773.47 ,0.00 ,2958.51 ,2107.75 ,2134.58 ,2537.66 ,1670.43 ,2127.16 ,1393.89 ,1474.90 
2008-12-10,2079.12 ,2183.35 ,2096.39 ,1607.49 ,7490.29 ,,2853.41 ,0.00 ,3031.56 ,2167.71 ,2195.74 ,2659.56 ,1702.91 ,2175.06 ,1439.24 ,1498.97 
2008-12-11,2031.68 ,2133.51 ,2046.34 ,1567.02 ,7361.49 ,,2752.99 ,0.00 ,2924.82 ,2119.33 ,2127.18 ,2591.41 ,1657.48 ,2131.58 ,1392.54 ,1459.47 
2008-12-12,1954.22 ,2052.25 ,1960.38 ,1499.29 ,7092.71 ,,2626.64 ,0.00 ,2790.85 ,2031.88 ,2031.99 ,2463.40 ,1584.20 ,2040.66 ,1341.48 ,1421.73 
2008-12-15,1964.37 ,2062.93 ,1975.03 ,1508.72 ,7101.42 ,,2665.63 ,0.00 ,2823.73 ,2041.67 ,2073.03 ,2474.15 ,1598.03 ,2077.18 ,1368.68 ,1432.05 
2008-12-16,1975.01 ,2074.07 ,1994.45 ,1512.08 ,7250.32 ,,2736.03 ,0.00 ,2900.06 ,2056.21 ,2110.24 ,2501.59 ,1621.63 ,2114.53 ,1377.87 ,1430.30 
2008-12-17,1976.82 ,2075.93 ,2001.42 ,1510.35 ,7286.87 ,,2775.78 ,0.00 ,2943.23 ,2056.91 ,2136.31 ,2493.71 ,1632.54 ,2141.04 ,1400.38 ,1440.75 
2008-12-18,2015.69 ,2116.74 ,2045.10 ,1552.75 ,7412.47 ,,2826.32 ,0.00 ,2989.57 ,2107.37 ,2175.36 ,2574.47 ,1660.77 ,2174.32 ,1427.96 ,1456.62 
2008-12-19,2018.46 ,2119.63 ,2052.11 ,1554.11 ,7438.83 ,,2873.72 ,0.00 ,3036.57 ,2111.41 ,2194.99 ,2569.43 ,1673.32 ,2199.37 ,1441.75 ,1463.49 
2008-12-22,1987.76 ,2087.32 ,2017.55 ,1522.44 ,7295.12 ,,2929.11 ,0.00 ,3061.07 ,2069.31 ,2193.48 ,2502.90 ,1659.08 ,2198.81 ,1457.35 ,1450.26 
2008-12-23,1897.23 ,1992.29 ,1918.96 ,1451.76 ,6952.91 ,,2748.49 ,0.00 ,2885.97 ,1972.99 ,2054.54 ,2379.22 ,1565.61 ,2081.25 ,1371.95 ,1387.44 
2008-12-24,1863.80 ,1957.19 ,1887.08 ,1428.90 ,6845.60 ,,2684.67 ,0.00 ,2819.65 ,1940.55 ,2010.10 ,2341.91 ,1533.77 ,2056.28 ,1344.60 ,1357.17 
2008-12-25,1852.42 ,1945.22 ,1870.77 ,1415.83 ,6785.04 ,,2704.69 ,0.00 ,2841.12 ,1921.93 ,2003.49 ,2321.17 ,1525.23 ,2054.34 ,1338.64 ,1347.75 
2008-12-26,1851.52 ,1944.21 ,1862.10 ,1416.83 ,6704.25 ,,2728.48 ,0.00 ,2867.15 ,1915.31 ,1983.76 ,2318.66 ,1513.68 ,2035.61 ,1334.92 ,1342.25 
2008-12-29,1850.48 ,1943.06 ,1854.76 ,1407.63 ,6653.20 ,,2719.08 ,0.00 ,2864.31 ,1903.70 ,1984.76 ,2305.56 ,1501.78 ,2031.44 ,1337.08 ,1357.13 
2008-12-30,1832.91 ,1924.55 ,1833.44 ,1390.40 ,6558.16 ,,2740.25 ,0.00 ,2876.10 ,1880.90 ,1971.47 ,2272.63 ,1481.46 ,2022.50 ,1340.42 ,1348.35 
2008-12-31,1820.81 ,1911.79 ,1817.72 ,1384.91 ,6485.51 ,,2730.11 ,0.00 ,2863.99 ,1870.04 ,1939.43 ,2263.04 ,1456.41 ,1999.45 ,1325.93 ,1345.02 
2009-01-05,1880.72 ,1974.72 ,1882.96 ,1436.89 ,6634.88 ,,2820.97 ,0.00 ,2946.44 ,1934.97 ,2020.24 ,2362.71 ,1518.96 ,2045.87 ,1379.60 ,1384.36 
2009-01-06,1937.15 ,2033.95 ,1942.80 ,1482.28 ,6795.34 ,,2864.60 ,0.00 ,2981.82 ,1992.29 ,2091.89 ,2439.60 ,1579.73 ,2087.47 ,1421.20 ,1417.82 
2009-01-07,1924.01 ,2020.11 ,1931.18 ,1468.46 ,6725.82 ,,2874.34 ,0.00 ,2993.00 ,1975.27 ,2104.92 ,2420.46 ,1578.95 ,2088.80 ,1429.05 ,1410.64 
2009-01-08,1878.18 ,1971.86 ,1887.99 ,1430.09 ,6616.98 ,,2827.60 ,0.00 ,2932.49 ,1927.82 ,2052.30 ,2360.79 ,1541.74 ,2052.85 ,1399.02 ,1379.98 
2009-01-09,1904.86 ,1999.88 ,1918.37 ,1447.14 ,6719.88 ,,2919.68 ,0.00 ,3013.60 ,1952.96 ,2107.77 ,2395.75 ,1577.95 ,2094.29 ,1436.33 ,1401.13 
2009-01-12,1900.35 ,1995.06 ,1920.69 ,1441.73 ,6719.91 ,,2947.60 ,0.00 ,3043.81 ,1947.35 ,2137.84 ,2388.98 ,1593.88 ,2106.13 ,1452.43 ,1400.41 
2009-01-13,1863.37 ,1956.28 ,1876.19 ,1414.08 ,6530.81 ,,2837.27 ,0.00 ,2945.49 ,1904.88 ,2081.67 ,2339.21 ,1551.86 ,2046.58 ,1411.18 ,1374.88 
2009-01-14,1928.87 ,2025.08 ,1955.24 ,1476.71 ,6811.87 ,,2949.81 ,0.00 ,3058.07 ,1986.75 ,2160.06 ,2473.62 ,1616.48 ,2103.73 ,1471.15 ,1406.48 
2009-01-15,1920.21 ,2015.95 ,1954.87 ,1469.20 ,6798.53 ,,2957.37 ,0.00 ,3066.52 ,1978.32 ,2181.06 ,2472.40 ,1622.01 ,2102.85 ,1492.58 ,1412.65 
2009-01-16,1954.44 ,2051.99 ,1990.21 ,1502.00 ,6917.48 ,,2952.78 ,0.00 ,3071.28 ,2019.45 ,2195.63 ,2531.14 ,1638.82 ,2133.55 ,1506.17 ,1421.77 
2009-01-19,1986.67 ,2085.95 ,2012.47 ,1529.58 ,6982.59 ,,2943.21 ,0.00 ,3067.93 ,2053.51 ,2192.81 ,2575.95 ,1647.38 ,2132.84 ,1502.76 ,1428.41 
2009-01-20,1994.11 ,2093.73 ,2025.19 ,1539.37 ,7020.51 ,,2983.91 ,0.00 ,3102.77 ,2063.97 ,2214.84 ,2605.18 ,1664.80 ,2145.49 ,1519.44 ,1424.02 
2009-01-21,1985.02 ,2084.17 ,2021.71 ,1536.76 ,6970.81 ,,2934.29 ,0.00 ,3038.83 ,2056.92 ,2217.63 ,2620.43 ,1662.62 ,2126.44 ,1516.00 ,1412.94 
2009-01-22,2004.95 ,2105.01 ,2044.55 ,1547.59 ,7050.88 ,,2974.06 ,0.00 ,3078.82 ,2074.75 ,2256.37 ,2626.39 ,1700.57 ,2147.40 ,1545.59 ,1423.52 
2009-01-23,1990.66 ,2089.90 ,2032.68 ,1538.27 ,7015.24 ,,2952.94 ,0.00 ,3059.43 ,2061.21 ,2238.08 ,2608.21 ,1690.02 ,2133.07 ,1538.53 ,1420.04 
2009-02-02,2011.68 ,2111.94 ,2057.06 ,1541.68 ,7087.61 ,,3023.43 ,0.00 ,3127.15 ,2074.38 ,2306.77 ,2612.38 ,1727.73 ,2180.84 ,1585.95 ,1452.47 
2009-02-03,2060.81 ,2163.60 ,2108.91 ,1580.29 ,7266.41 ,,3087.49 ,0.00 ,3188.55 ,2126.65 ,2369.65 ,2677.39 ,1778.86 ,2236.29 ,1621.31 ,1487.09 
2009-02-04,2107.75 ,2212.91 ,2166.41 ,1631.74 ,7477.63 ,,3137.55 ,0.00 ,3242.25 ,2190.21 ,2423.89 ,2782.18 ,1815.50 ,2284.39 ,1654.64 ,1507.33 
2009-02-05,2098.02 ,2202.70 ,2150.97 ,1629.47 ,7413.42 ,,3080.56 ,0.00 ,3174.56 ,2181.91 ,2384.76 ,2766.45 ,1802.26 ,2258.58 ,1621.37 ,1497.38 
2009-02-06,2181.24 ,2290.02 ,2237.28 ,1689.00 ,7771.90 ,,3204.92 ,0.00 ,3301.94 ,2265.33 ,2493.74 ,2882.83 ,1878.72 ,2351.39 ,1690.46 ,1548.97 
2009-02-09,2224.71 ,2335.54 ,2296.67 ,1716.51 ,8087.69 ,,3313.77 ,0.00 ,3422.94 ,2315.23 ,2579.23 ,2922.04 ,1954.25 ,2432.37 ,1743.72 ,1576.58 
2009-02-10,2265.16 ,2377.84 ,2326.76 ,1723.55 ,8265.56 ,,3384.16 ,0.00 ,3486.12 ,2333.95 ,2653.21 ,2937.41 ,2005.16 ,2482.55 ,1778.95 ,1596.40 
2009-02-11,2260.82 ,2373.40 ,2331.14 ,1728.94 ,8289.21 ,,3379.14 ,0.00 ,3490.00 ,2342.74 ,2658.05 ,2958.90 ,1990.16 ,2497.53 ,1783.70 ,1617.32 
2009-02-12,2248.09 ,2360.00 ,2318.34 ,1699.35 ,8318.80 ,,3413.09 ,0.00 ,3518.96 ,2313.11 ,2707.92 ,2928.09 ,1988.21 ,2538.70 ,1821.11 ,1619.56 
2009-02-13,2320.79 ,2436.35 ,2399.07 ,1755.57 ,8628.75 ,,3520.97 ,0.00 ,3632.16 ,2389.51 ,2805.01 ,3039.65 ,2061.46 ,2621.34 ,1875.30 ,1669.36 
2009-02-16,2389.39 ,2508.56 ,2462.25 ,1817.06 ,8771.04 ,,3551.08 ,0.00 ,3655.95 ,2463.28 ,2854.44 ,3141.16 ,2116.21 ,2651.64 ,1893.15 ,1701.40 
2009-02-17,2319.44 ,2435.23 ,2385.29 ,1763.95 ,8461.16 ,,3442.67 ,0.00 ,3548.80 ,2388.52 ,2738.58 ,3025.00 ,2046.39 ,2564.86 ,1828.13 ,1656.51 
2009-02-18,2209.86 ,2320.08 ,2275.84 ,1675.86 ,8083.50 ,,3305.86 ,0.00 ,3412.61 ,2270.12 ,2632.91 ,2881.05 ,1953.12 ,2468.63 ,1757.29 ,1581.75 
2009-02-19,2227.13 ,2337.98 ,2298.41 ,1675.77 ,8213.90 ,,3374.63 ,0.00 ,3480.87 ,2280.90 ,2687.49 ,2878.96 ,1989.06 ,2505.02 ,1789.09 ,1610.36 
2009-02-20,2261.48 ,2373.83 ,2344.32 ,1695.26 ,8423.77 ,,3486.08 ,0.00 ,3583.33 ,2314.83 ,2776.96 ,2912.10 ,2048.99 ,2574.10 ,1847.23 ,1645.38 
2009-02-23,2305.78 ,2420.28 ,2410.48 ,1733.42 ,8727.70 ,,3579.01 ,0.00 ,3675.78 ,2372.22 ,2871.79 ,3015.07 ,2102.09 ,2652.83 ,1906.20 ,1679.01 
2009-02-24,2200.65 ,2309.92 ,2301.85 ,1640.57 ,8403.02 ,,3422.36 ,0.00 ,3512.21 ,2255.02 ,2754.24 ,2846.55 ,2014.73 ,2558.16 ,1825.70 ,1611.32 
2009-02-25,2206.57 ,2316.10 ,2304.25 ,1662.26 ,8241.66 ,,3432.67 ,0.00 ,3492.21 ,2265.11 ,2771.10 ,2878.15 ,2015.21 ,2556.14 ,1828.20 ,1606.36 
2009-02-26,2121.25 ,2226.71 ,2190.19 ,1605.61 ,7777.90 ,,3215.92 ,0.00 ,3283.60 ,2173.15 ,2571.28 ,2747.98 ,1894.86 ,2396.18 ,1700.37 ,1540.20 
2009-02-27,2082.85 ,2186.63 ,2140.49 ,1592.01 ,7608.22 ,,3077.86 ,0.00 ,3187.72 ,2149.56 ,2416.95 ,2737.71 ,1798.69 ,2297.61 ,1609.93 ,1496.73 
2009-03-02,2093.45 ,2197.67 ,2164.67 ,1592.61 ,7762.72 ,,3135.40 ,0.00 ,3246.77 ,2161.07 ,2478.81 ,2758.19 ,1829.98 ,2338.38 ,1641.62 ,1514.38 
2009-03-03,2071.43 ,2174.58 ,2142.15 ,1563.97 ,7695.62 ,,3150.51 ,0.00 ,3254.30 ,2125.48 ,2499.83 ,2707.72 ,1830.70 ,2340.25 ,1648.76 ,1511.20 
2009-03-04,2198.11 ,2307.53 ,2285.15 ,1671.57 ,8227.69 ,,3335.21 ,0.00 ,3440.93 ,2268.91 ,2651.41 ,2920.38 ,1947.72 ,2474.73 ,1749.99 ,1584.90 
2009-03-05,2221.08 ,2331.74 ,2304.92 ,1694.65 ,8242.28 ,,3349.28 ,0.00 ,3441.57 ,2293.68 ,2671.58 ,2975.21 ,1961.47 ,2470.15 ,1759.23 ,1596.54 
2009-03-06,2193.01 ,2302.11 ,2286.58 ,1676.79 ,8249.89 ,,3332.84 ,0.00 ,3436.16 ,2276.06 ,2653.47 ,2966.43 ,1945.79 ,2454.90 ,1732.64 ,1581.47 
2009-03-09,2118.75 ,2224.07 ,2202.53 ,1620.13 ,7946.80 ,,3209.91 ,0.00 ,3304.05 ,2201.45 ,2536.01 ,2857.86 ,1866.57 ,2355.95 ,1661.46 ,1528.13 
2009-03-10,2158.57 ,2265.86 ,2240.78 ,1648.15 ,8045.66 ,,3274.18 ,0.00 ,3362.12 ,2237.25 ,2601.42 ,2906.45 ,1910.51 ,2402.26 ,1702.03 ,1553.10 
2009-03-11,2139.03 ,2245.28 ,2220.38 ,1634.08 ,7941.51 ,,3250.28 ,0.00 ,3328.49 ,2217.13 ,2587.37 ,2874.59 ,1898.00 ,2390.17 ,1696.04 ,1541.92 
2009-03-12,2133.88 ,2239.88 ,2215.70 ,1628.34 ,7933.51 ,,3251.27 ,0.00 ,3326.03 ,2210.10 ,2597.23 ,2885.30 ,1891.77 ,2379.46 ,1704.72 ,1538.26 
2009-03-13,2128.85 ,2234.64 ,2205.42 ,1626.02 ,7875.74 ,,3244.33 ,0.00 ,3330.04 ,2204.00 ,2569.63 ,2869.50 ,1880.92 ,2357.69 ,1697.10 ,1530.55 
2009-03-16,2153.29 ,2260.30 ,2241.61 ,1656.18 ,8022.69 ,,3280.02 ,0.00 ,3364.48 ,2241.16 ,2603.06 ,2944.60 ,1904.82 ,2387.54 ,1718.80 ,1540.25 
2009-03-17,2218.33 ,2328.58 ,2322.40 ,1705.51 ,8389.87 ,,3397.38 ,0.00 ,3484.19 ,2316.15 ,2699.59 ,3053.69 ,1977.55 ,2472.45 ,1783.00 ,1578.77 
2009-03-18,2223.73 ,2334.18 ,2332.65 ,1702.30 ,8465.96 ,,3435.44 ,0.00 ,3525.90 ,2318.57 ,2734.55 ,3038.54 ,2005.28 ,2493.24 ,1809.22 ,1587.16 
2009-03-19,2265.76 ,2378.17 ,2382.56 ,1733.80 ,8622.47 ,,3500.54 ,0.00 ,3594.93 ,2361.61 ,2797.16 ,3091.11 ,2062.91 ,2546.82 ,1845.32 ,1613.44 
2009-03-20,2281.09 ,2394.40 ,2379.84 ,1726.21 ,8647.51 ,,3484.40 ,0.00 ,3588.39 ,2353.80 ,2784.11 ,3043.20 ,2091.13 ,2531.79 ,1845.68 ,1601.54 
2009-03-23,2325.48 ,2440.96 ,2439.40 ,1767.05 ,8885.75 ,,3548.18 ,0.00 ,3655.09 ,2410.71 ,2843.88 ,3136.63 ,2143.02 ,2583.84 ,1876.59 ,1623.95 
2009-03-24,2338.42 ,2454.55 ,2451.78 ,1776.12 ,8954.84 ,,3581.94 ,0.00 ,3681.46 ,2424.45 ,2865.33 ,3159.04 ,2141.41 ,2605.03 ,1892.91 ,1644.07 
2009-03-25,2291.56 ,2405.30 ,2401.33 ,1747.42 ,8756.25 ,,3505.98 ,0.00 ,3609.18 ,2379.80 ,2785.66 ,3114.43 ,2090.10 ,2544.65 ,1847.36 ,1599.84 
2009-03-26,2361.70 ,2478.91 ,2479.79 ,1811.87 ,8983.87 ,,3578.36 ,0.00 ,3682.00 ,2461.16 ,2853.41 ,3228.15 ,2159.48 ,2586.97 ,1895.01 ,1641.83 
2009-03-27,2374.44 ,2492.27 ,2498.93 ,1825.63 ,8994.15 ,,3607.84 ,0.00 ,3712.68 ,2477.51 ,2877.88 ,3227.75 ,2181.70 ,2599.71 ,1923.85 ,1664.67 
2009-03-30,2358.04 ,2474.86 ,2484.49 ,1817.41 ,8910.42 ,,3618.28 ,0.00 ,3707.19 ,2463.31 ,2883.21 ,3211.62 ,2163.07 ,2602.95 ,1931.45 ,1676.56 
2009-03-31,2373.21 ,2490.71 ,2507.79 ,1830.28 ,8981.95 ,,3653.82 ,0.00 ,3747.49 ,2480.48 ,2914.13 ,3266.67 ,2176.01 ,2626.01 ,1953.23 ,1687.38 
2009-04-01,2408.02 ,2527.31 ,2548.22 ,1852.02 ,9156.01 ,,3722.80 ,0.00 ,3816.44 ,2518.27 ,2962.84 ,3296.59 ,2228.03 ,2663.89 ,1991.32 ,1707.82 
2009-04-02,2425.29 ,2545.67 ,2576.40 ,1878.40 ,9300.92 ,,3779.72 ,0.00 ,3882.31 ,2553.93 ,2965.74 ,3346.29 ,2245.00 ,2677.12 ,1999.79 ,1706.67 
2009-04-03,2419.78 ,2539.90 ,2570.50 ,1892.73 ,9244.66 ,,3778.94 ,0.00 ,3868.75 ,2562.22 ,2934.25 ,3385.58 ,2217.21 ,2656.52 ,1984.60 ,1683.64 
2009-04-07,2439.18 ,2560.27 ,2576.95 ,1894.12 ,9232.26 ,,3825.66 ,0.00 ,3890.16 ,2565.34 ,2968.52 ,3371.26 ,2243.23 ,2676.34 ,2004.83 ,1702.55 
2009-04-08,2347.39 ,2463.87 ,2479.35 ,1816.33 ,8896.97 ,,3704.89 ,0.00 ,3777.35 ,2466.02 ,2867.17 ,3214.68 ,2163.14 ,2591.14 ,1945.25 ,1654.81 
2009-04-09,2379.88 ,2497.99 ,2517.67 ,1847.17 ,9030.31 ,,3769.18 ,0.00 ,3829.83 ,2506.00 ,2915.02 ,3290.90 ,2189.17 ,2634.13 ,1983.13 ,1669.24 
2009-04-10,2444.23 ,2565.50 ,2595.53 ,1895.16 ,9345.44 ,,3904.35 ,0.00 ,3973.58 ,2575.85 ,3009.38 ,3381.64 ,2272.25 ,2710.06 ,2066.48 ,1699.36 
2009-04-13,2513.70 ,2638.59 ,2656.52 ,1939.56 ,9539.80 ,,3990.38 ,0.00 ,4062.18 ,2638.41 ,3050.37 ,3424.71 ,2348.10 ,2751.05 ,2102.06 ,1724.16 
2009-04-14,2527.18 ,2652.74 ,2676.87 ,1949.02 ,9678.18 ,,4077.14 ,0.00 ,4126.04 ,2653.39 ,3099.43 ,3465.49 ,2369.55 ,2781.09 ,2137.20 ,1730.86 
2009-04-15,2536.06 ,2661.91 ,2686.99 ,1943.35 ,9724.58 ,,4115.06 ,0.00 ,4146.21 ,2651.51 ,3143.82 ,3444.74 ,2392.25 ,2816.14 ,2191.22 ,1738.51 
2009-04-16,2534.13 ,2659.88 ,2687.11 ,1943.21 ,9711.36 ,,4103.68 ,0.00 ,4144.94 ,2649.19 ,3159.26 ,3442.40 ,2400.19 ,2827.93 ,2182.52 ,1740.28 
2009-04-17,2503.94 ,2628.30 ,2650.69 ,1920.31 ,9580.06 ,,4030.80 ,0.00 ,4081.76 ,2615.85 ,3119.42 ,3417.36 ,2344.32 ,2829.10 ,2145.86 ,1723.05 
2009-04-20,2557.46 ,2684.51 ,2707.67 ,1956.78 ,9793.64 ,,4138.95 ,0.00 ,4196.90 ,2674.28 ,3205.88 ,3474.85 ,2399.98 ,2907.94 ,2194.04 ,1764.01 
2009-04-21,2535.83 ,2661.78 ,2675.44 ,1930.57 ,9640.90 ,,4127.54 ,0.00 ,4196.68 ,2638.88 ,3205.08 ,3411.16 ,2377.14 ,2907.17 ,2183.39 ,1765.65 
2009-04-22,2461.35 ,2583.57 ,2576.28 ,1874.75 ,9249.08 ,,3933.86 ,0.00 ,4000.70 ,2554.14 ,3042.64 ,3292.97 ,2266.90 ,2783.17 ,2074.48 ,1726.45 
2009-04-23,2463.95 ,2586.22 ,2593.56 ,1876.42 ,9360.84 ,,3968.21 ,0.00 ,4024.73 ,2564.59 ,3059.71 ,3297.55 ,2287.32 ,2804.78 ,2089.31 ,1734.11 
2009-04-24,2448.60 ,2570.14 ,2572.89 ,1860.75 ,9315.21 ,,3969.04 ,0.00 ,4039.21 ,2548.74 ,3036.76 ,3257.45 ,2272.38 ,2804.81 ,2058.63 ,1724.63 
2009-04-27,2405.35 ,2524.96 ,2513.29 ,1827.47 ,9082.22 ,,3817.55 ,0.00 ,3889.43 ,2499.54 ,2916.11 ,3173.41 ,2202.26 ,2711.11 ,1992.35 ,1692.81 
2009-04-28,2401.44 ,2520.78 ,2518.53 ,1826.14 ,9104.30 ,,3840.45 ,0.00 ,3900.38 ,2497.95 ,2959.95 ,3189.00 ,2208.49 ,2733.95 ,2015.24 ,1695.04 
2009-04-29,2468.19 ,2590.85 ,2605.37 ,1901.07 ,9383.21 ,,3923.33 ,0.00 ,3982.05 ,2591.99 ,3040.04 ,3350.38 ,2265.21 ,2787.40 ,2062.69 ,1734.20 
2009-04-30,2477.57 ,2600.61 ,2622.93 ,1895.70 ,9502.52 ,,3969.56 ,0.00 ,4030.40 ,2597.31 ,3086.22 ,3354.70 ,2290.97 ,2821.34 ,2091.95 ,1740.20 
2009-05-04,2559.91 ,2687.12 ,2714.30 ,1957.94 ,9899.67 ,,4089.88 ,0.00 ,4147.89 ,2687.42 ,3190.25 ,3469.60 ,2387.01 ,2902.23 ,2155.52 ,1786.58 
2009-05-05,2567.34 ,2694.95 ,2727.01 ,1960.98 ,9947.81 ,,4124.65 ,0.00 ,4175.75 ,2694.37 ,3220.62 ,3488.82 ,2404.17 ,2917.21 ,2172.63 ,1801.03 
2009-05-06,2592.52 ,2721.36 ,2764.98 ,1980.20 ,10149.07 ,,4208.37 ,0.00 ,4274.56 ,2726.91 ,3264.58 ,3535.26 ,2446.14 ,2952.82 ,2204.37 ,1824.57 
2009-05-07,2597.45 ,2726.57 ,2767.08 ,1991.17 ,10108.94 ,,4188.30 ,0.00 ,4253.01 ,2733.26 ,3242.63 ,3569.28 ,2438.62 ,2926.41 ,2200.99 ,1804.16 
2009-05-08,2625.65 ,2756.28 ,2789.22 ,2022.95 ,10183.06 ,,4147.79 ,0.00 ,4204.58 ,2768.53 ,3257.59 ,3664.11 ,2432.09 ,2923.78 ,2183.85 ,1809.66 
2009-05-11,2579.75 ,2708.15 ,2725.32 ,2000.78 ,9868.79 ,,3992.17 ,0.00 ,4051.40 ,2718.47 ,3134.57 ,3602.78 ,2351.71 ,2841.76 ,2104.80 ,1771.30 
2009-05-12,2618.17 ,2748.42 ,2788.56 ,2035.98 ,10179.15 ,,4077.38 ,0.00 ,4135.02 ,2776.16 ,3212.14 ,3692.33 ,2413.22 ,2896.35 ,2155.08 ,1793.14 
2009-05-13,2663.77 ,2796.36 ,2814.01 ,2053.80 ,10294.37 ,,4137.04 ,0.00 ,4195.35 ,2799.49 ,3234.15 ,3713.55 ,2450.72 ,2918.91 ,2171.15 ,1797.13 
2009-05-14,2639.89 ,2771.19 ,2792.60 ,2021.56 ,10252.15 ,,4136.68 ,0.00 ,4187.93 ,2766.69 ,3246.56 ,3667.43 ,2444.95 ,2918.37 ,2182.96 ,1797.21 
2009-05-15,2645.26 ,2776.76 ,2796.12 ,2022.30 ,10273.23 ,,4174.89 ,0.00 ,4229.92 ,2770.76 ,3270.74 ,3670.71 ,2457.26 ,2941.72 ,2190.15 ,1793.69 
2009-05-18,2652.78 ,2784.59 ,2810.57 ,2029.06 ,10314.04 ,,4190.85 ,0.00 ,4243.32 ,2782.91 ,3295.65 ,3653.49 ,2496.24 ,2954.59 ,2195.34 ,1812.58 
2009-05-19,2676.68 ,2809.66 ,2840.08 ,2050.05 ,10424.36 ,,4222.73 ,0.00 ,4266.12 ,2807.92 ,3325.53 ,3701.10 ,2529.16 ,2966.54 ,2226.77 ,1810.25 
2009-05-20,2651.41 ,2782.98 ,2812.87 ,2019.41 ,10369.14 ,,4210.06 ,0.00 ,4270.24 ,2774.26 ,3306.47 ,3660.82 ,2523.48 ,2931.75 ,2207.39 ,1787.53 
2009-05-21,2610.62 ,2740.14 ,2750.01 ,1972.47 ,10108.86 ,,4132.27 ,0.00 ,4192.18 ,2708.53 ,3247.48 ,3569.32 ,2472.15 ,2872.75 ,2163.31 ,1758.53 
2009-05-22,2597.60 ,2726.38 ,2740.68 ,1967.66 ,10072.63 ,,4126.01 ,0.00 ,4175.68 ,2700.27 ,3254.53 ,3563.22 ,2455.88 ,2874.45 ,2168.88 ,1762.25 
